Record Type,Personnum,Last Name,First Name,MI,Shift Date,Start Time,End Date,Duration,Shift Type,Null,Null,Processed Time,Job Code,q,Worked Costs Center,Facility ID
SCHEDIMPORT,50362,Last363,First363,S,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50362,Last363,First363,S,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50362,Last363,First363,S,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50363,Last364,First364,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,50363,Last364,First364,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,50363,Last364,First364,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,50363,Last364,First364,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42115,42115,CNMC
SCHEDIMPORT,50364,Last365,First365,M,20230909,7:00,19:30,12:30,REG,,,2.02E+11,PC027,91835,91835,CNMC
SCHEDIMPORT,50365,Last366,First366,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,50365,Last366,First366,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,50365,Last366,First366,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,50365,Last366,First366,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230906,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230907,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230908,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230911,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50366,Last367,First367,E,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N1449,47010,47010,CNMC
SCHEDIMPORT,50367,Last368,First368,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50367,Last368,First368,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50367,Last368,First368,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50367,Last368,First368,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50368,Last369,First369,A,20230905,7:00,19:30,12:30,ORIENT,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50368,Last369,First369,A,20230906,7:00,19:30,12:30,ORIENT,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50368,Last369,First369,A,20230907,7:00,19:30,12:30,ORIENT,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50368,Last369,First369,A,20230912,7:00,15:30,8:30,Ed-Mtg,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50369,Last370,First370,D,20230905,0:00,12:00,12:00,UNPAID,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50369,Last370,First370,D,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50370,Last371,First371,E,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1452,42150,42150,CNMC
SCHEDIMPORT,50370,Last371,First371,E,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1452,42150,42150,CNMC
SCHEDIMPORT,50371,Last372,First372,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50371,Last372,First372,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50372,Last373,First373,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50372,Last373,First373,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50372,Last373,First373,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50373,Last374,First374,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50373,Last374,First374,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50373,Last374,First374,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50373,Last374,First374,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50373,Last374,First374,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50374,Last375,First375,P,20230906,19:00,7:30,12:30,ORIENT,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50374,Last375,First375,P,20230907,19:00,7:30,12:30,ORIENT,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50374,Last375,First375,P,20230908,19:00,7:30,12:30,ORIENT,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50374,Last375,First375,P,20230911,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50374,Last375,First375,P,20230912,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50375,Last376,First376,A,20230905,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50375,Last376,First376,A,20230907,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50375,Last376,First376,A,20230908,7:00,15:30,8:30,Ed-Mtg,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50375,Last376,First376,A,20230909,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50375,Last376,First376,A,20230910,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50376,Last377,First377,C,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50376,Last377,First377,C,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50376,Last377,First377,C,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50377,Last378,First378,D,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1234,42145,42145,CNMC
SCHEDIMPORT,50377,Last378,First378,D,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1234,42145,42145,CNMC
SCHEDIMPORT,50378,Last379,First379,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50378,Last379,First379,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50379,Last380,First380,E,20230905,19:00,7:30,12:30,ORIENT,,,2.02E+11,N2031,53010,53010,CNMC
SCHEDIMPORT,50379,Last380,First380,E,20230906,19:00,7:30,12:30,ORIENT,,,2.02E+11,N2031,53010,53010,CNMC
SCHEDIMPORT,50379,Last380,First380,E,20230906,0:00,12:00,12:00,PTO,,,2.02E+11,N2031,53010,53010,CNMC
SCHEDIMPORT,50379,Last380,First380,E,20230907,0:00,12:00,12:00,PTO,,,2.02E+11,N2031,53010,53010,CNMC
SCHEDIMPORT,50379,Last380,First380,E,20230907,19:00,7:30,12:30,ORIENT,,,2.02E+11,N2031,53010,53010,CNMC
SCHEDIMPORT,50380,Last381,First381,H,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42110,42110,CNMC
SCHEDIMPORT,50380,Last381,First381,H,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42110,42110,CNMC
SCHEDIMPORT,50380,Last381,First381,H,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42110,42110,CNMC
SCHEDIMPORT,50381,Last382,First382,K,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50381,Last382,First382,K,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50382,Last383,First383,D,20230905,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42115,42115,CNMC
SCHEDIMPORT,50382,Last383,First383,D,20230906,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42115,42115,CNMC
SCHEDIMPORT,50382,Last383,First383,D,20230907,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42115,42115,CNMC
SCHEDIMPORT,50382,Last383,First383,D,20230911,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42115,42115,CNMC
SCHEDIMPORT,50382,Last383,First383,D,20230912,23:00,7:30,8:30,REG,,,2.02E+11,A1143,42115,42115,CNMC
SCHEDIMPORT,50383,Last384,First384,E,20230907,15:00,23:30,8:30,REG,,,2.02E+11,N1222,41055,41055,CNMC
SCHEDIMPORT,50383,Last384,First384,E,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1222,41055,41055,CNMC
SCHEDIMPORT,50383,Last384,First384,E,20230912,15:00,23:30,8:30,REG,,,2.02E+11,N1222,41055,41055,CNMC
SCHEDIMPORT,50384,Last385,First385,E,20230909,7:00,19:30,12:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,50384,Last385,First385,E,20230910,7:00,19:30,12:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,50384,Last385,First385,E,20230911,19:00,7:30,12:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,50385,Last386,First386,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42145,42145,CNMC
SCHEDIMPORT,50385,Last386,First386,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42145,42145,CNMC
SCHEDIMPORT,50385,Last386,First386,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42145,42145,CNMC
SCHEDIMPORT,50386,Last387,First387,R,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50387,Last388,First388,L,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1217,53430,53430,CNMC
SCHEDIMPORT,50387,Last388,First388,L,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1217,53430,53430,CNMC
SCHEDIMPORT,50387,Last388,First388,L,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1217,53430,53430,CNMC
SCHEDIMPORT,50388,Last389,First389,E,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,50388,Last389,First389,E,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,50389,Last390,First390,I,20230906,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42145,42145,CNMC
SCHEDIMPORT,50389,Last390,First390,I,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42145,42145,CNMC
SCHEDIMPORT,50389,Last390,First390,I,20230911,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42145,42145,CNMC
SCHEDIMPORT,50390,Last391,First391,E,20230906,7:00,19:30,12:30,Ed-Mtg,,,2.02E+11,N1441,42145,42145,CNMC
SCHEDIMPORT,50390,Last391,First391,E,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42145,42145,CNMC
SCHEDIMPORT,50391,Last392,First392,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,R2127,53025,53025,CNMC
SCHEDIMPORT,50391,Last392,First392,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,R2127,53025,53025,CNMC
SCHEDIMPORT,50391,Last392,First392,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,R2127,53025,53025,CNMC
SCHEDIMPORT,50391,Last392,First392,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,R2127,53025,53025,CNMC
SCHEDIMPORT,50391,Last392,First392,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,R2127,53025,53025,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230905,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230906,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230907,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230908,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230909,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230910,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50392,Last393,First393,E,20230912,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50393,Last394,First394,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50393,Last394,First394,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50393,Last394,First394,,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50393,Last394,First394,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50394,Last395,First395,,20230906,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,50394,Last395,First395,,20230907,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,50394,Last395,First395,,20230908,7:00,17:30,10:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230905,8:00,16:00,8:00,PTO,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230907,8:00,16:30,8:30,REG,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50395,Last396,First396,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,T1014,58110,58110,CNMC
SCHEDIMPORT,50396,Last397,First397,A,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50396,Last397,First397,A,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50396,Last397,First397,A,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50396,Last397,First397,A,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50397,Last398,First398,T,20230905,11:00,23:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50397,Last398,First398,T,20230906,11:00,23:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50397,Last398,First398,T,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50397,Last398,First398,T,20230911,11:00,23:30,12:30,REG,,,2.02E+11,N1212,41055,42150,CNMC
SCHEDIMPORT,50398,Last399,First399,G,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50398,Last399,First399,G,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50398,Last399,First399,G,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50399,Last400,First400,D,20230907,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,50399,Last400,First400,D,20230908,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,50399,Last400,First400,D,20230911,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,50399,Last400,First400,D,20230912,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,50400,Last401,First401,D,20230905,7:00,19:30,12:30,REG,,,2.02E+11,A1143,53430,53430,CNMC
SCHEDIMPORT,50400,Last401,First401,D,20230909,7:00,19:00,12:00,PTO,,,2.02E+11,A1143,53430,53430,CNMC
SCHEDIMPORT,50400,Last401,First401,D,20230910,7:00,19:00,12:00,PTO,,,2.02E+11,A1143,53430,53430,CNMC
SCHEDIMPORT,50401,Last402,First402,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50401,Last402,First402,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50401,Last402,First402,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50401,Last402,First402,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50402,Last403,First403,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42135,42135,CNMC
SCHEDIMPORT,50402,Last403,First403,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42135,42135,CNMC
SCHEDIMPORT,50402,Last403,First403,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42135,42135,CNMC
SCHEDIMPORT,50402,Last403,First403,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42135,42135,CNMC
SCHEDIMPORT,50402,Last403,First403,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42135,42135,CNMC
SCHEDIMPORT,50403,Last404,First404,Y,20230908,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,50404,Last405,First405,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,50404,Last405,First405,,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,50404,Last405,First405,,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,50404,Last405,First405,,20230907,8:30,19:30,11:00,REG,,,2.02E+11,N1233,47005,47005,CNMC
SCHEDIMPORT,50405,Last406,First406,A,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50405,Last406,First406,A,20230907,11:00,19:30,8:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50405,Last406,First406,A,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50405,Last406,First406,A,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50405,Last406,First406,A,20230912,7:00,19:00,12:00,UNPAID,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50406,Last407,First407,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50406,Last407,First407,,20230910,8:00,20:00,12:00,PTO,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50406,Last407,First407,,20230911,8:00,20:00,12:00,PTO,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50406,Last407,First407,,20230912,8:00,20:00,12:00,PTO,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50407,Last408,First408,C,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1212,47005,47005,CNMC
SCHEDIMPORT,50408,Last409,First409,L,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50408,Last409,First409,L,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50408,Last409,First409,L,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50409,Last410,First410,,20230905,15:00,23:30,8:30,REG,,,2.02E+11,N1212,56110,56110,CNMC
SCHEDIMPORT,50409,Last410,First410,,20230906,15:00,23:30,8:30,REG,,,2.02E+11,N1212,56110,56110,CNMC
SCHEDIMPORT,50409,Last410,First410,,20230907,15:00,23:30,8:30,REG,,,2.02E+11,N1212,56110,56110,CNMC
SCHEDIMPORT,50409,Last410,First410,,20230912,15:00,23:30,8:30,REG,,,2.02E+11,N1212,56110,56110,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230905,7:00,15:30,8:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230907,8:00,15:30,7:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230908,7:00,15:30,8:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230911,7:00,15:30,8:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50410,Last411,First411,C,20230912,7:00,15:30,8:30,REG,,,2.02E+11,N1431,47005,47005,CNMC
SCHEDIMPORT,50411,Last412,First412,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,50411,Last412,First412,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230906,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230907,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230908,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230911,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50412,Last413,First413,C,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N1449,42150,42150,CNMC
SCHEDIMPORT,50413,Last414,First414,B,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42160,42160,CNMC
SCHEDIMPORT,50413,Last414,First414,B,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42160,42160,CNMC
SCHEDIMPORT,50413,Last414,First414,B,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42160,42160,CNMC
SCHEDIMPORT,50413,Last414,First414,B,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42160,42160,CNMC
SCHEDIMPORT,50414,Last415,First415,A,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42000,42000,CNMC
SCHEDIMPORT,50414,Last415,First415,A,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42000,42000,CNMC
SCHEDIMPORT,50414,Last415,First415,A,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42000,42000,CNMC
SCHEDIMPORT,50415,Last416,First416,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42125,42125,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230905,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230906,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230907,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230908,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230911,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50416,Last417,First417,,20230912,15:00,23:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50417,Last418,First418,L,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50417,Last418,First418,L,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50417,Last418,First418,L,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50417,Last418,First418,L,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50417,Last418,First418,L,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230906,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230907,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230908,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230911,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50418,Last419,First419,M,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,50419,Last420,First420,S,20230905,9:00,17:30,8:30,REG,,,2.02E+11,D1551,59520,59520,CNMC
SCHEDIMPORT,50419,Last420,First420,S,20230906,9:00,17:30,8:30,REG,,,2.02E+11,D1551,59520,59520,CNMC
SCHEDIMPORT,50419,Last420,First420,S,20230907,9:00,17:30,8:30,REG,,,2.02E+11,D1551,59520,59520,CNMC
SCHEDIMPORT,50419,Last420,First420,S,20230908,9:00,17:30,8:30,REG,,,2.02E+11,D1551,59520,59520,CNMC
